  0.029360,   1.060917,   0.845816
  0.030458,   1.075932,   0.866203
  0.125435,   0.827382,   0.830434
  0.166209,   0.610938,   0.714948
  0.085393,   0.621437,   0.046939
  0.191479,   0.576268,  -0.487762
  0.135201,   0.498260,  -0.593115
  0.066838,   0.482268,  -0.716902
  0.032534,   0.410609,  -0.787341
  0.008973,   0.198560,  -0.912226
  0.006897,   0.127266,  -0.951413
  0.008362,  -0.025331,  -1.005860
  0.007874,  -0.141183,  -1.038821
  0.012269,  -0.249588,  -1.067875
  0.042910,  -0.264604,  -1.109626
  0.042666,  -0.224806,  -1.107306
  0.008240,  -0.040957,  -1.061649
  0.005799,  -0.004212,  -1.011964
  0.001526,   0.001282,  -0.970091
 -0.013612,  -0.002503,  -0.963377
 -0.002258,  -0.015687,  -0.971678
  0.007020,  -0.046328,  -1.017335
  0.022523,  -0.066227,  -1.051028
  0.025697,  -0.075993,  -1.062260
  0.015565,  -0.081243,  -1.059452
  0.034121,  -0.078923,  -1.051395
  0.043154,  -0.077703,  -1.052371
  0.024110,  -0.055728,  -1.035403
  0.013856,  -0.049503,  -0.996216
  0.015931,  -0.022890,  -1.008545
  0.025575,  -0.019105,  -0.998169
  0.017030,  -0.032412,  -0.983153
  0.018129,  -0.025087,  -0.978881
  0.027895,  -0.059635,  -0.998779
  0.028017,  -0.065861,  -1.005616
  0.029116,  -0.065251,  -1.008179
  0.043399,  -0.037783,  -1.010132
  0.059879,  -0.008118,  -0.998535
  0.049502,  -0.010193,  -0.989135
  0.052310,  -0.004700,  -1.002319
  0.055484,  -0.039858,  -1.011842
  0.069645,  -0.060734,  -1.013673
  0.064518,  -0.085149,  -1.043338
  0.060490,  -0.080266,  -1.034548
  0.054996,  -0.076238,  -1.016114
  0.056583,  -0.105902,  -1.025514
  0.052677,  -0.110541,  -1.026613
  0.053653,  -0.140450,  -1.012208
  0.060001,  -0.126289,  -1.013795
  0.057682,  -0.117988,  -1.018312
  0.057560,  -0.120063,  -1.019777
  0.053165,  -0.128365,  -1.016236
  0.047061,  -0.112983,  -1.009522
  0.045352,  -0.109443,  -1.011353
  0.044009,  -0.102728,  -1.012940
  0.041934,  -0.102240,  -1.012818
  0.042300,  -0.091131,  -1.006958
  0.043154,  -0.095770,  -1.005860
  0.041934,  -0.120186,  -1.008912
  0.055729,  -0.104193,  -1.019777
  0.056827,  -0.077703,  -1.005616
  0.043765,  -0.071843,  -0.987426
  0.043154,  -0.073918,  -0.983153
  0.055729,  -0.102118,  -1.000977
  0.055851,  -0.102118,  -1.002319
  0.054874,  -0.105414,  -1.009522
  0.034609,  -0.091375,  -1.006104
  0.034121,  -0.102606,  -1.004151
  0.038760,  -0.104926,  -1.007691
  0.047183,  -0.112128,  -1.018434
  0.049258,  -0.113105,  -1.021730
  0.048770,  -0.118965,  -1.026857
  0.050113,  -0.117012,  -1.026857
  0.053409,  -0.119941,  -1.022340
  0.052188,  -0.118232,  -1.023683
  0.050357,  -0.122627,  -1.015138
  0.054630,  -0.118965,  -1.005127
  0.051212,  -0.123360,  -0.999634
  0.042788,  -0.116401,  -0.997314
  0.039858,  -0.131417,  -1.011964
  0.048770,  -0.108710,  -1.006348
  0.058048,  -0.085393,  -1.017091
  0.046695,  -0.096258,  -1.016114
  0.038516,  -0.124947,  -1.007813
  0.036318,  -0.133980,  -1.009888
  0.032656,  -0.131539,  -1.015382
  0.037539,  -0.115913,  -1.013306
  0.035586,  -0.099676,  -1.009400
  0.038149,  -0.098700,  -1.003662
  0.034487,  -0.114204,  -1.003906
  0.049747,  -0.131173,  -1.002075
  0.037905,  -0.138131,  -1.000977
  0.032290,  -0.143502,  -1.009400
  0.033266,  -0.130562,  -1.014771
  0.038760,  -0.116279,  -1.015260
  0.036929,  -0.082464,  -0.999634
  0.040713,  -0.082708,  -1.002686
  0.042666,  -0.096502,  -1.000610
  0.046939,  -0.102728,  -1.009400
  0.053531,  -0.116035,  -1.014894
  0.053897,  -0.121528,  -1.017579
  0.047305,  -0.115425,  -1.020265
  0.047549,  -0.105780,  -1.031374
  0.043399,  -0.076726,  -1.035403
  0.021181,  -0.059757,  -1.013917
  0.015565,  -0.083440,  -1.004761
  0.034975,  -0.108100,  -1.014894
  0.060612,  -0.118721,  -1.030031
  0.060123,  -0.084783,  -1.026857
  0.051212,  -0.078557,  -1.024904
  0.044619,  -0.080388,  -1.019410
  0.040835,  -0.082708,  -1.018678
  0.041567,  -0.081975,  -1.017701
  0.045718,  -0.086248,  -1.015992
  0.041567,  -0.103949,  -1.007935
  0.035097,  -0.115547,  -1.005738
  0.036440,  -0.144601,  -1.016847
  0.039248,  -0.141671,  -1.016725
  0.042422,  -0.135323,  -1.006470
  0.042910,  -0.094549,  -0.993042
  0.044742,  -0.076848,  -0.993408
  0.042300,  -0.088445,  -1.004761
  0.044375,  -0.128121,  -1.022096
  0.048648,  -0.130196,  -1.013062
  0.055729,  -0.112739,  -1.007813
  0.057315,  -0.111030,  -1.002808
  0.054996,  -0.116035,  -0.994262
  0.051456,  -0.107978,  -1.005860
  0.041445,  -0.078801,  -0.993286
  0.025209,  -0.077458,  -1.010987
  0.010438,  -0.120308,  -1.032228
  0.005432,  -0.242874,  -1.053714
  0.007142,  -0.270341,  -0.997803
  0.118477,  -0.160349,  -0.994262
  0.056461,  -0.013123,  -0.885979
  0.001282,   0.094427,  -0.806507
 -0.045840,   0.245193,  -0.743881
 -0.127876,   0.593725,  -0.595434
 -0.158884,   0.707746,  -0.511567
 -0.151437,   0.808460,  -0.509369
 -0.141061,   0.915522,  -0.500092
 -0.133126,   0.943234,  -0.503143
 -0.118721,   0.942379,  -0.499237
 -0.126289,   0.977049,  -0.442959
 -0.102973,   0.979247,  -0.491302
 -0.091741,   0.996948,  -0.522920
 -0.085271,   0.965452,  -0.495575
 -0.082097,   0.918330,  -0.475554
 -0.077703,   0.884514,  -0.468107
 -0.102240,   0.843130,  -0.438686
 -0.122993,   0.853385,  -0.435024
 -0.155100,   0.881585,  -0.422694
 -0.084051,   0.940548,  -0.426479
 -0.155710,   0.882195,  -0.362144
 -0.184398,   0.749985,  -0.450406
 -0.208692,   0.704938,  -0.429531
 -0.178783,   0.770005,  -0.363731
 -0.117256,   0.891717,  -0.341268
  0.005066,   1.086187,  -0.217237
  0.110908,   1.014527,  -0.528047
  0.500092,   1.002320,  -1.292865
  0.346518,   0.702741,  -1.096563
  0.145578,   0.671367,  -0.799304
 -0.016297,   0.558323,  -0.684673
 -0.232985,   0.874138,  -0.551730
 -0.322468,   1.182750,  -0.432094
 -0.324055,   1.201795,  -0.339071
 -0.095038,   1.175426,  -0.297687
  0.114448,   1.062382,  -0.075505
  0.245315,   1.086309,   0.040225
  0.435879,   0.906977,   0.134835
  0.430874,   0.740096,   0.070866
  0.377403,   0.683086,   0.057071
  0.358237,   0.735580,   0.004944
  0.310749,   0.809925,  -0.024965
  0.328694,   0.841665,  -0.096502
  0.292804,   0.816761,  -0.156076
  0.204297,   0.759141,  -0.182689
  0.140573,   0.713361,  -0.244949
  0.114082,   0.696393,  -0.264481
  0.091497,   0.747665,  -0.322224
  0.046573,   0.838613,  -0.304889
 -0.028627,   0.836904,  -0.240798
 -0.075871,   0.788439,  -0.207227
 -0.066349,   0.910517,  -0.171092
 -0.030825,   1.102911,  -0.168528
 -0.052310,   1.235366,  -0.117866
 -0.103095,   1.167369,  -0.089666
 -0.093206,   1.150033,  -0.103095
 -0.089544,   1.140023,  -0.109076
 -0.082464,   1.012208,  -0.093451
 -0.053409,   0.982665,  -0.048282
 -0.025331,   1.093634,  -0.040713
 -0.026796,   1.206800,   0.001160
 -0.068913,   1.195080,  -0.024355
 -0.064884,   1.141488,  -0.051334
 -0.032167,   1.021730,  -0.089544
 -0.071232,   0.958982,  -0.102728
 -0.088567,   0.939205,  -0.087469
  0.069523,   1.175914,  -0.201978
 -0.069645,   1.116828,   0.013123
 -0.064884,   1.041140,  -0.047427
 -0.010193,   1.037722,  -0.023500
 -0.031679,   0.978514,  -0.004090
 -0.052066,   0.872062,   0.032412
 -0.034487,   0.864127,   0.006409
 -0.044131,   0.950681,  -0.019349
 -0.189404,   0.421107,  -0.589453
 -0.211378,   1.240127,   0.016175
 -0.242752,   0.980956,  -0.093939
 -0.243240,   0.889764,  -0.070622
 -0.188061,   0.949460,  -0.080510
 -0.170726,   1.002564,  -0.050113
 -0.156565,   0.977660,  -0.039248
 -0.146432,   0.926387,  -0.041568
 -0.176341,   0.890252,  -0.039248
 -0.164866,   0.871574,  -0.060123
 -0.149850,   0.880486,  -0.050479
 -0.173656,   0.960813,  -0.040347
 -0.127022,   1.116828,  -0.000305
 -0.103339,   0.859488,   0.030214
 -0.201367,   0.749252,   0.136056
 -0.072575,   0.923579,   0.012879
 -0.052310,   1.115974,   0.032412
 -0.075871,   0.919062,   0.061344
 -0.062931,   0.942013,   0.164988
 -0.058048,   0.975951,   0.218458
 -0.051334,   0.974852,   0.208814
  0.095892,   0.737533,   0.173656
  0.051700,   0.722517,   0.082097
  0.061710,   0.849112,   0.062565
  0.120063,   0.383019,  -0.309528
 -0.587865,   2.342001,   1.800464
 -0.134469,   1.147104,   0.182445
 -0.021058,   0.941891,   0.262284
  0.002014,   0.958982,   0.242141
 -0.009705,   0.946286,   0.211011
  0.109687,   0.936031,   0.044619
  0.083684,   1.018434,   0.025209
 -0.003968,   0.958982,   0.253006
  0.003968,   0.958738,   0.199048
  0.004822,   0.961057,   0.202588
  0.007630,   0.955075,   0.199658
  0.002014,   0.960813,   0.200024
  0.005432,   0.959958,   0.202466
  0.006531,   0.958005,   0.201611
  0.004578,   0.956907,   0.200269
  0.003479,   0.959958,   0.201367
  0.007508,   0.958494,   0.200879
  0.007386,   0.955686,   0.206128
  0.004578,   0.958127,   0.203809
  0.006531,   0.959592,   0.200513
  0.003479,   0.958372,   0.198926
  0.007264,   0.959226,   0.199536
  0.004334,   0.962034,   0.197705
  0.005432,   0.955564,   0.201611
  0.003357,   0.954221,   0.203198
  0.007508,   0.958738,   0.198682
  0.004944,   0.956784,   0.202588
  0.003113,   0.958372,   0.203443
  0.002747,   0.958494,   0.199902
  0.002503,   0.956540,   0.199902
  0.004700,   0.959714,   0.202100
  0.007020,   0.958616,   0.199780
  0.005921,   0.956662,   0.199292
  0.005432,   0.960081,   0.198193
  0.006043,   0.960447,   0.200879
  0.002625,   0.956296,   0.201245
  0.007874,   0.958616,   0.196362
  0.006165,   0.956540,   0.201733
